"XLID","SZGJFX","ZDID","ZDMC","SOURCE_LON","SOURCE_LAT"
"10521","1","6F950000","张江路华夏中路","121.625552","31.189577"
"10521","1","6F960000","华夏东路孙环路","121.633463","31.189228"
"10521","1","70980000","华夏东路孙弘线","121.643432","31.191732"
"10521","1","709A0000","华夏东路孙新路","121.650685","31.194190"
"10521","1","719B0004","华夏东路唐陆路","121.657720","31.195998"
"10521","1","719C0015","华夏东路德川路","121.664583","31.197462"
"10521","1","719D0002","华夏东路（沙田公寓）","121.668033","31.198152"
"10521","1","729E0000","华夏东路华东路","121.678137","31.200063"
"10521","1","72A00005","华夏东路妙境路","121.682867","31.200945"
"10521","1","72A10007","华夏东路川沙路","121.689438","31.201602"
"10521","1","72A10001","川沙路新德路","121.692392","31.200540"
"10521","1","71A10000","新德路川沙路","121.689343","31.198925"
"10521","1","71A00004","新德路妙镜路","121.687305","31.198640"
"10521","1","70A00001","妙境路新源路","121.686207","31.194223"
"10521","1","70A10000","新川路妙境路","121.689012","31.193437"
"10521","1","71A20001","新川路川沙路","121.692693","31.194853"
"10521","1","70A20008","川沙路南桥路","121.694227","31.192957"
"10521","1","6FA30002","川环南路保健路（川沙人民医院）","121.699822","31.190002"
"10521","1","70A30005","川环南路川黄路","121.702520","31.190677"
"10521","1","70A40004","川环南路曙光路","121.706383","31.191588"
"10521","1","70A50001","华洲路太平村","121.713005","31.193308"
"10521","1","70A60019","华洲路凌空路","121.719490","31.193772"
"10521","1","71A70000","华洲路华洲北路","121.725218","31.195752"
"10521","1","71A90003","华洲路川南奉公路","121.731500","31.197852"
"10521","1","71A90001","川南奉公路新东路","121.734868","31.192515"
"10521","1","6FAA0001","川南奉公路营前路","121.736648","31.188937"
"10521","1","6DAB0009","晨阳路川南奉公路","121.743005","31.177573"
"10521","1","6DAC0019","晚霞路江明路","121.746355","31.180195"
"10521","1","6DAD0002","晨阳路港洪路","121.751635","31.178340"
"10521","1","6DAE0002","晨阳路小圩桥","121.760437","31.179612"
"10521","1","6EB00002","晨阳路沙泥路","121.767862","31.181268"
"10521","1","6DB10001","江镇路华洲路","121.775485","31.178153"
"10530","0","868D0002","东高路张杨北路","121.583577","31.291865"
"10530","0","868D0000","东靖路张杨北路","121.583108","31.293710"
"10530","0","868E0002","黄埔桥","121.590985","31.292137"
"10530","0","86900001","东高路杨高北路","121.597593","31.292945"
"10530","0","86900000","东靖路杨高北路","121.601883","31.293922"
"10530","0","87910010","东靖路金高路","121.606832","31.294962"
"10530","0","8791000D","新行路东靖路","121.608322","31.297248"
"10530","0","88910003","新行路万安街","121.608102","31.299505"
"10530","0","88910004","俱进路新行路","121.610047","31.302990"
"10530","0","8792000F","金京路东靖路","121.611260","31.297292"
"10530","0","87920010","东靖路金京路","121.612378","31.295560"
"10530","0","87930005","高建路东靖路","121.614418","31.294718"
"10530","0","8693000F","高宝路高建路","121.615223","31.292627"
"10530","0","87930011","高设路东靖路","121.617982","31.294743"
"10530","0","8794000C","申江路英曼路（自贸区8号门）","121.621322","31.297518"
"10530","0","89960000","赵高公路上钦路","121.630503","31.307165"
"10530","0","8C940000","伏龙桥","121.624358","31.316597"
"10530","0","8D950007","杨园新村","121.625907","31.320855"
"10530","0","8C950000","新园路园二路","121.628687","31.317337"
"10530","0","8B96000D","新园路园三路","121.630478","31.315045"
"10530","0","8A96000B","高东生态园","121.632132","31.312973"
"10530","1","8A96000B","高东生态园","121.632020","31.313318"
"10530","1","8B96000E","新园路园三路","121.630213","31.315638"
"10530","1","8C950001","新园路园二路","121.628728","31.317533"
"10530","1","8D950006","杨园新村","121.625663","31.321333"
"10530","1","8C940001","伏龙桥","121.623718","31.317202"
"10530","1","89960001","赵高公路上钦路","121.629893","31.307795"
"10530","1","8995000B","镇南路赵高公路","121.628540","31.306550"
"10530","1","8894000B","申江路英曼路（自贸区8号门）","121.621012","31.299008"
"10530","1","87930012","高设路东靖路","121.617768","31.295063"
"10530","1","86930010","高宝路高建路","121.615682","31.292718"
"10530","1","87930006","高建路东靖路","121.614470","31.294108"
"10530","1","87920011","东靖路高建路","121.613643","31.295945"
"10530","1","87920001","金京路东靖路","121.611465","31.297005"
"10530","1","88910005","俱进路新行路","121.610312","31.303150"
"10530","1","88910002","新行路万安街","121.607760","31.299782"
"10530","1","8791000C","新行路东靖路","121.607997","31.295925"
"10530","1","87910004","东靖路金高路","121.606820","31.295225"
"10530","1","87900004","东靖路杨高北路","121.601552","31.294127"
"10530","1","86900002","东高路杨高北路","121.597530","31.293022"
"10530","1","868E0000","黄埔桥","121.590847","31.292177"
"10530","1","868D0002","东高路张杨北路","121.583272","31.291895"
"10532","0","948B0001","港城路地铁站","121.568815","31.353988"
"10532","0","938A0000","张杨北路花山路","121.568803","31.350165"
"10532","0","928A0006","张杨北路清溪路","121.570347","31.345780"
"10532","0","918B0001","张杨北路大同路","121.571662","31.344097"
"10532","0","928B0005","市七医院","121.574852","31.344090"
"10532","0","928B0000","大同路清溪路","121.573918","31.347208"
"10532","0","938B0011","季景北路王家街","121.577060","31.349610"
"10532","0","928C0000","季景北路石家街","121.579462","31.344745"
"10532","0","918C0005","季景路春晖路","121.582572","31.341923"
"10532","0","918D0002","夏碧路季景路","121.585028","31.341137"
"10532","0","918E0002","航津路地铁站","121.589437","31.337887"
"10532","0","8F8D0008","季景路航津路","121.587408","31.334428"
"10532","0","8E8D0002","张杨北路行南路","121.585085","31.327693"
"10532","0","8E8C0001","庭安路莱阳路","121.580160","31.326657"
"10532","0","8D8B0003","浦东北路行南路","121.573593","31.324230"
"10532","0","8C8B0001","战斗村","121.573732","31.316892"
"10532","0","8B8B0000","化工三厂","121.573743","31.312850"
"10532","0","8A8B0000","化工研究院","121.573748","31.307975"
"10532","0","8A840002","翔殷路国顺东路","121.537130","31.309678"
"10532","0","89820002","翔殷路沙岗路","121.529397","31.307972"
"10532","0","89810001","翔殷路国和路","121.521290","31.305467"
"10532","0","88800000","国定东路翔殷路","121.515573","31.300693"
"10532","0","887F0002","五角场翔殷路","121.513257","31.302460"
"10532","1","887F0002","五角场翔殷路","121.513388","31.302445"
"10532","1","89800002","翔殷路国和路","121.519700","31.304522"
"10532","1","8A820002","翔殷路沙岗路","121.529293","31.307500"
"10532","1","8A840001","翔殷路国顺东路","121.537773","31.309182"
"10532","1","8A8B0001","化工研究院","121.573973","31.307463"
"10532","1","8B8B0001","化工三厂","121.573927","31.312365"
"10532","1","8C8B0003","战斗村","121.573903","31.316510"
"10532","1","8D8B0004","浦东北路行南路","121.573737","31.324335"
"10532","1","8E8C0002","庭安路莱阳路","121.579922","31.326652"
"10532","1","8E8D0001","张杨北路行南路","121.585435","31.329900"
"10532","1","8F8D0011","张杨北路航津路","121.584175","31.334500"
"10532","1","908D0004","秋霞路张杨北路","121.583277","31.336788"
"10532","1","908D0001","秋霞路杨高北路","121.586928","31.338673"
"10532","1","918D0004","夏碧路杨高北路","121.586330","31.341773"
"10532","1","918D0006","夏碧路季景路","121.584117","31.340858"
"10532","1","918C0001","季景路春晖路","121.582257","31.342400"
"10532","1","928C0001","季景北路石家街","121.579135","31.345047"
"10532","1","938C0005","季景北路王家街","121.576905","31.349883"
"10532","1","928B0001","大同路清溪路","121.574218","31.346500"
"10532","1","928B0003","市七医院","121.574988","31.344305"
"10532","1","928B0004","张杨北路大同路","121.571903","31.343958"
"10532","1","928A0007","张杨北路清溪路","121.570220","31.346375"
"10532","1","938A0001","张杨北路花山路","121.568900","31.350297"
"10532","1","948B0001","港城路地铁站","121.568787","31.354005"
"10533","0","898D000F","五洲大道地铁站","121.584817","31.304695"
"10533","0","8B8D0010","张杨北路洲海路","121.585537","31.313800"
"10533","0","8D8D0000","张杨北路衡安路","121.585460","31.321428"
"10533","0","8E8D0001","张杨北路行南路","121.585482","31.329898"
"10533","0","8F8D0011","张杨北路航津路","121.584657","31.333927"
"10533","0","908D0004","秋霞路张杨北路","121.583287","31.336763"
"10533","0","908D0001","秋霞路杨高北路","121.586943","31.338692"
"10533","0","918D0004","夏碧路杨高北路","121.586422","31.341863"
"10533","0","918D0006","夏碧路季景路","121.584158","31.340918"
"10533","0","918C0004","春晖路季景路","121.581482","31.342653"
"10533","0","918B0002","张杨北路春阳路","121.576575","31.339890"
"10533","0","928B0002","大同路石家街（市七医院）","121.575338","31.344575"
"10533","0","928B0000","大同路清溪路","121.574005","31.347208"
"10533","0","938B0009","同港路花山路","121.573223","31.351427"
"10533","0","948B0001","港城路地铁站","121.569075","31.354262"
"10533","1","948B0001","港城路地铁站","121.568710","31.354108"
"10533","1","938B000A","同港路花山路","121.573040","31.352050"
"10533","1","928B0001","大同路清溪路","121.574182","31.346517"
"10533","1","928B0003","大同路石家街（市七医院）","121.574920","31.344317"
"10533","1","918B0003","张杨北路春阳路","121.576470","31.339460"
"10533","1","918C0005","季景路春晖路","121.582520","31.341960"
"10533","1","918D0002","夏碧路季景路","121.584982","31.341125"
"10533","1","908D0000","秋霞路杨高北路","121.587070","31.338792"
"10533","1","908C0000","秋霞路张杨北路","121.582707","31.336518"
"10533","1","8F8D0004","张杨北路航津路","121.584890","31.332372"
"10533","1","8E8D0002","张杨北路行南路","121.584995","31.327657"
"10533","1","8D8D0001","张杨北路衡安路","121.585040","31.321302"
"10533","1","8B8D000F","张杨北路洲海路","121.584903","31.314165"
"10533","1","898D000F","五洲大道地铁站","121.584863","31.304768"
"10534","0","948B0001","港城路地铁站","121.568827","31.353943"
"10534","0","938B000A","大同支路花山路","121.573147","31.352000"
"10534","0","928B0001","大同路清溪路","121.574235","31.346502"
"10534","0","928B0003","大同路石家街（市七医院）","121.575010","31.344278"
"10534","0","908A0001","大同路浦东北路","121.567652","31.336510"
"10534","0","92880000","陆家宅","121.558313","31.347217"
"10534","0","93870000","囤粮巷","121.553672","31.352310"
"10534","0","93860000","东新","121.546228","31.351950"
"10534","0","93850000","中兴镇","121.542582","31.349628"
"10534","0","92840000","海军门诊部","121.539722","31.345105"
"10534","0","92830000","农药厂","121.536182","31.346162"
"10534","0","93810000","吴淞船厂","121.526085","31.350770"
"10534","0","94800000","大圩","121.519925","31.353467"
"10534","0","957F0000","仓房浜","121.513495","31.356695"
"10534","0","967E0000","平房基","121.504858","31.363758"
"10534","0","987E0001","三岔港","121.503278","31.370267"
"10534","1","987E0001","三岔港","121.503303","31.370268"
"10534","1","967E0001","平房基","121.504618","31.364088"
"10534","1","957F0001","仓房浜","121.513218","31.356840"
"10534","1","94800001","大圩","121.519823","31.353468"
"10534","1","93810001","吴淞船厂","121.526012","31.350717"
"10534","1","92830001","农药厂","121.535868","31.346267"
"10534","1","92840001","海军门诊部","121.539823","31.345058"
"10534","1","93850001","中兴镇","121.542663","31.349708"
"10534","1","93850002","东新","121.546260","31.351918"
"10534","1","93870003","囤粮巷","121.555560","31.351817"
"10534","1","92880001","陆家宅","121.558815","31.345937"
"10534","1","908A0000","大同路浦东北路","121.568238","31.337130"
"10534","1","928B0002","大同路石家街（市七医院）","121.575317","31.344568"
"10534","1","928B0000","大同路清溪路","121.573938","31.347205"
"10534","1","938B0009","大同支路花山路","121.573098","31.351483"
"10534","1","948B0001","港城路地铁站","121.568753","31.353998"
"10545","0","6FA10002","川沙客运站","121.688187","31.184707"
"10545","0","6FA10003","妙境路南桥路","121.688058","31.188655"
"10545","0","70A00009","妙境路新源路","121.686765","31.193357"
"10545","0","71A00007","妙境路新德路","121.685220","31.198862"
"10545","0","72A10007","华夏东路川沙路","121.689300","31.201578"
"10545","0","72A10003","川沙路华夏东路","121.691975","31.202692"
"10545","0","74A10000","川沙路王桥路","121.688752","31.210088"
"10545","0","76A0000E","川沙路创新路","121.685305","31.221237"
"10545","0","79A00000","川沙路小白路","121.683333","31.229787"
"10545","0","7AA00001","龙东大道川沙路","121.679925","31.236320"
"10545","0","7A9F0003","虹盛路新雅路","121.679017","31.238817"
"10545","0","7B9E0001","虹盛北路上丰路","121.676793","31.242807"
"10545","0","7B9D0010","上丰路新雅西路","121.668750","31.241883"
"10545","0","7B9C0003","华东路上丰路","121.666187","31.242115"
